[club2786108|A42.RU] продолжает конкурс с еженедельным розыгрышем призов для активных и внимательных читателей! 🎁👍    Для участия в конкурсе нужно быть чуть-чуть активнее других подписчиков нашего сообщества. Лайкать посты, комментировать новости, участвовать в дискуссиях.    Всем участникам будут начисляться баллы за активность. 4 февраля мы объявим трёх победителей, набравших наибольшее количество баллов.    На этой неделе мы дарим:    За 🥇 место – фитнес-браслет Xiaomi Mi Band 2 Black; За 🥈 место – настольная игра “Монополия”; За 🥉 место – внешний аккумулятор Power Box.    Победители прошлой недели:  [id10739071|Павел Ходеев] - MP3-плеер X-709W [id53556641|Александр Руднев] - настольная игра “Манчкин”  [id44900071|Сергей Салтымаков] - сертификат на кофе или чай с десертом в “Семейную кофейню”.   Полные правила и ссылка на рейтинг: https://vk.cc/8YlheG№%:№%:2019-01-28 13:22:20№%:№%:2786108
Хакеры выложили в сеть 773 миллиона адресов электронной почты с паролями    https://gazeta.a42.ru/lenta/news/hakery-vylozhili-v-set-773-milliona-adresov-elektronnoi-poch?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 04:20:07№%:№%:2786108
Mastercard запретит автоматические списания платы по окончании пробного периода подписок    https://gazeta.a42.ru/lenta/news/mastercard-zapretit-avtomaticheskie-spisaniya-platy-po-okonc?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 04:00:15№%:№%:2786108
Кузбассовец зашёл погреться в отдел полиции и попал под следствие    https://gazeta.a42.ru/lenta/news/kuzbassovec-zashyol-pogretsya-v-otdel-policii-i-popal-pod-sl?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 03:40:09№%:№%:2786108
Убийцы Дениса Тена отправлены в колонию    https://gazeta.a42.ru/lenta/news/ubiicy-denisa-tena-otpravleny-v-koloniyu?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 03:20:08№%:№%:2786108
В Москве самокат насмерть cбил пешехода   https://gazeta.a42.ru/lenta/news/v-moskve-samokat-nasmert-cbil-peshehoda?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 03:00:23№%:№%:2786108
Оскорбление достоинства: Дерипаска подал на Зюганова в суд    https://gazeta.a42.ru/lenta/news/oskorblenie-dostoinstva-deripaska-podal-na-zyuganova-v-sud?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 02:45:09№%:№%:2786108
В Кузбассе осудили участников этнической ОПГ за кражи в транзитных фурах   https://gazeta.a42.ru/lenta/news/v-kuzbasse-osudili-uchastnikov-etnicheskoi-opg-za-krazhi-v-t?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 02:20:27№%:№%:2786108
Учёные рассказали о простом способе улучшить память и работу мозга     https://gazeta.a42.ru/lenta/news/uchyonye-rasskazali-o-prostom-sposobe-uluchshit-pamyat-i-rab?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-18 02:00:11№%:№%:2786108
В Шотландии нашли старейшую в мире таблицу Менделеева    https://gazeta.a42.ru/lenta/news/v-shotlandii-nashli-stareishuyu-v-mire-tablicu-mendeleeva?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 22:40:11№%:№%:2786108
Кузбассовец пытался украсть у босса снегоболотоход за 700  000 рублей    https://gazeta.a42.ru/lenta/news/kuzbassovec-pytalsya-ukrast-u-bossa-snegobolotohod-za-700-00?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 22:20:06№%:№%:2786108
В ЛДПР Собчак порекомендовали устроиться на кондитерскую фабрику Порошенко    https://gazeta.a42.ru/lenta/news/v-ldpr-sobchak-porekomendovali-ustroitsya-na-konditerskuyu-f?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 22:00:24№%:№%:2786108
В Таштагольском районе усовершенствуют систему освещения    https://gazeta.a42.ru/lenta/news/v-tashtagolskom-raione-usovershenstvuyut-sistemu-osvesheniya?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 21:40:24№%:№%:2786108
Мария Шукшина раскритиковала российские телешоу    https://gazeta.a42.ru/lenta/news/mariya-shukshina-raskritikovala-rossiiskie-teleshou?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 21:20:09№%:№%:2786108
Клопы, тараканы и мыши: пенсионерка забила квартиру мусором и ночует в подъезде   https://gazeta.a42.ru/lenta/news/klopy-tarakany-i-myshi-pensionerka-zabila-kvartiru-musorom-i?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 21:05:25№%:№%:2786108
Новокузнечанину ограничили свободу за поддельный больничный лист    https://gazeta.a42.ru/lenta/news/novokuznechaninu-ogranichili-svobodu-za-poddelnyi-bolnichnyi?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 20:40:13№%:№%:2786108
В Москве срочно проверят все газовые плиты    https://gazeta.a42.ru/lenta/news/v-moskve-srochno-proveryat-vse-gazovye-plity?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 20:20:07№%:№%:2786108
Названа причина смерти путешественницы-пенсионерки бабы Лены    https://gazeta.a42.ru/lenta/news/nazvana-prichina-smerti-puteshestvennicy-pensionerki-baby-le?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 20:07:46№%:№%:2786108
В Кузбассе пенсионер отказался от самогона и умер    https://gazeta.a42.ru/lenta/news/v-kuzbasse-pensioner-otkazalsya-ot-samogona-i-umer?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 19:40:53№%:№%:2786108
Умер последний фронтовой оператор Борис Соколов    https://gazeta.a42.ru/lenta/news/umer-poslednii-frontovoi-operator-boris-sokolov?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 19:25:09№%:№%:2786108
В сети появился первый тизер новых «Охотников за привидениями» (видео)    https://afisha.a42.ru/kem/movies/v-seti-poyavilsya-pervyi-tizer-novyh-ohotnikov-za-privideniy?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 19:05:26№%:№%:2786108
Учёные рассказали о смертельной опасности кассовых чеков    https://gazeta.a42.ru/lenta/news/uchyonye-rasskazali-o-smertelnoi-opasnosti-kassovyh-chekov?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 18:40:15№%:№%:2786108
В Кузбассе гендиректор фирмы скрыл от государства 58 миллионов рублей налогов    https://gazeta.a42.ru/lenta/news/v-kuzbasse-gendirektor-firmy-skryl-ot-gosudarstva-58-million?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 18:20:10№%:№%:2786108
Развлекаюсь как могу!№%:№%:2019-01-17 18:10:39№%:№%:2786108
В Британии подглядывание под юбки признали преступлением    http://bird.a42.ru/lenta/show/32236_v-britanii-podglyadyivanie-pod-yubki-priznali-prestupleniem.html?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 18:00:41№%:№%:2786108
Несколько взрывов прогремело во французском университете     https://gazeta.a42.ru/lenta/news/neskolko-vzryvov-progremelo-vo-francuzskom-universitete?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 17:40:12№%:№%:2786108
Эксперты: предновогодние траты россиян стали рекордно низкими    http://biz.a42.ru/lenta/show/ekspertyi-prednovogodnie-tratyi-rossiyan-stali-rekordno-nizkimi.html?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 17:27:07№%:№%:2786108
Ребёнок погиб в реабилитационном столичном центре из-за воздушного шарика  https://gazeta.a42.ru/lenta/news/rebyonok-pogib-v-reabilitacionnom-stolichnom-centre-iz-za-vo?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 17:14:22№%:№%:2786108
Захватившие в Бенине российских моряков пираты вышли на связь    https://gazeta.a42.ru/lenta/news/zahvativshie-v-benine-rossiiskih-moryakov-piraty-vyshli-na-s?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 16:40:13№%:№%:2786108
У 91-летней путешественницы бабы Лены нашли рак лёгких последней стадии    https://gazeta.a42.ru/lenta/news/u-91-letnei-puteshestvennicy-baby-leny-nashli-rak-lyogkih-po?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 16:20:14№%:№%:2786108
Растягивала рот руками: воспитательницу наказали за издевательства над детьми    https://gazeta.a42.ru/lenta/news/rastyagivala-rot-rukami-vospitatelnicu-nakazali-za-izdevatel?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 16:00:56№%:№%:2786108
Глава Берёзовского арестован на два месяца   https://gazeta.a42.ru/lenta/news/glava-beryozovskogo-arestovan-na-dva-mesyaca?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 15:38:58№%:№%:2786108
СМИ: в Чите депутат предложила отключать по ночам свет малоимущим    https://gazeta.a42.ru/lenta/news/smi-v-chite-deputat-predlozhila-otklyuchat-po-nocham-svet-ma?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 15:20:08№%:№%:2786108
Пенсионерка из Кемерова упала и несколько дней пролежала на полу    https://gazeta.a42.ru/lenta/news/pensionerka-iz-kemerova-upala-i-neskolko-dnei-prolezhala-na?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 15:00:24№%:№%:2786108
Опрос показал, что россияне больше всего стыдятся «вечной бедности и неустроенности»     https://gazeta.a42.ru/lenta/news/opros-pokazal-chto-rossiyane-bolshe-vsego-stydyatsya-vechnoi?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 14:40:09№%:№%:2786108
В Кузбассе мстительный мужчина хотел поджечь автомобиль соперника, но ошибся    https://gazeta.a42.ru/lenta/news/v-kuzbasse-mstitelnyi-muzhchina-hotel-podzhech-avtomobil-sop?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 14:20:09№%:№%:2786108
№%:№%:2019-01-17 14:05:01№%:№%:2786108
Лжесотрудники Пенсионного фонда украли у кузбасского пенсионера 140  000 рублей    https://gazeta.a42.ru/lenta/news/lzhesotrudniki-pensionnogo-fonda-ukrali-u-kuzbasskogo-pensio?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 14:00:11№%:№%:2786108
Эксперты РАН рассказали, можно ли уравнять термины «Кузбасс» и «Кемеровская область»    https://gazeta.a42.ru/lenta/news/eksperty-ran-rasskazali-mozhno-li-uravnyat-terminy-kuzbass-i?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 13:45:17№%:№%:2786108
Следствие просит арестовать мэра Берёзовского на два месяца    https://gazeta.a42.ru/lenta/news/sledstvie-prosit-arestovat-mera-beryozovskogo-na-dva-mesyaca?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 13:31:32№%:№%:2786108
Вынесен приговор бабушке и дедушке, которые приняли внуков за демонов и убили их    https://gazeta.a42.ru/lenta/news/vynesen-prigovor-babushke-i-dedushke-kotorye-prinyali-vnukov?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 13:15:15№%:№%:2786108
Налог на выезд: заплатить, чтобы уехать  #статьи@a42_ru   Россияне обсуждают громкую новость – налог на выезд из страны. Его пока нет, но однажды он может появиться: вопрос об этом уже поднят на уровне парламента. Между тем, этот налог – не такая уж и редкость в странах с развитой сферой туризма. Журнал «Капитал» выяснил, в каких государствах туристам придётся заплатить не только за въезд, но и за выезд.   http://biz.a42.ru/lenta/show/zaplatit-chtobyi-uehat.html?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 13:01:53№%:№%:2786108
В Кузбассе пропал мужчина со шрамом на предплечье    https://gazeta.a42.ru/lenta/news/v-kuzbasse-propal-muzhchina-so-shramom-na-predpleche?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 12:46:27№%:№%:2786108
Выживший при атаке на башни-близнецы мужчина погиб в свой день рождения при другом теракте   https://gazeta.a42.ru/lenta/news/vyzhivshii-pri-atake-na-bashni-bliznecy-muzhchina-pogib-v-sv?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 12:34:28№%:№%:2786108
Экспертиза по делу изнасилованной дознавательницы дала неожиданные результаты    https://gazeta.a42.ru/lenta/news/ekspertiza-po-delu-iznasilovannoi-doznavatelnicy-dala-neozhi-1547714838?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 12:15:25№%:№%:2786108
В Приморье пьяный мужчина открыл стрельбу из пневматики по школьникам    https://gazeta.a42.ru/lenta/news/v-primore-pyanyi-muzhchina-otkryl-strelbu-iz-pnevmatiki-po-s?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 12:05:15№%:№%:2786108
#статьи@a42_ru  14 января в городе Шахты взорвался газ. Погибло пятеро. За две недели до этого масштабная трагедия случилась в Магнитогорске: она унесла жизни 39 человек. Взрыв стал вторым по числу жертв в истории России: в 2004-м в Архангельске погибли 58 человек. Среди населения началась паника: безопасно ли жить в газифицированных домах?    https://gazeta.a42.ru/lenta/articles/gaz?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 11:45:09№%:№%:2786108
Мэр Саратова снова поехал на работу на общественном транспорте и нарвался на грубость    https://gazeta.a42.ru/lenta/news/rossiiskii-mer-poehal-na-rabotu-na-marshrutke-i-narvalsya-na?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 11:30:11№%:№%:2786108
Больницам Кузбасса рекомендовали ввести карантин по гриппу    https://gazeta.a42.ru/lenta/news/bolnicam-kuzbassa-rekomendovali-vvesti-karantin-po-grippu?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 11:15:19№%:№%:2786108
В Тольятти отстранили от работы учительницу, ударившую пятиклассницу по лицу. Проводится проверка    https://gazeta.a42.ru/lenta/news/v-tolyatti-otstranili-ot-raboty-uchitelnicu-udarivshuyu-pyat?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 11:03:45№%:№%:2786108
Экс-глава МЧС Кузбасса Мамонтов вновь пытается обжаловать продление ареста    https://gazeta.a42.ru/lenta/news/eks-glava-mchs-kuzbassa-mamontov-vnov-pytaetsya-obzhalovat-p?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 10:45:11№%:№%:2786108
Банк «Левобережный» отмечает 28-летие    https://gazeta.a42.ru/lenta/news/bank-levoberezhnyi-prazdnuet-28-letie?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 10:30:19№%:№%:2786108
В Хакасии проверяют информацию о нелегальном полёте к Агафье Лыковой    https://gazeta.a42.ru/lenta/news/v-hakasii-proveryayut-informaciyu-o-nelegalnom-polyote-k-aga?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 10:15:15№%:№%:2786108
Рай на Земле: власти одного из сицилийских городов распродают дома за 1 евро. Таким образом они решили восстановить коммуну    https://gazeta.a42.ru/lenta/news/rai-na-zemle-vlasti-odnogo-iz-siciliiskih-gorodov-rasprodayu?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 10:00:19№%:№%:2786108
И.о. главы Берёзовского назначат до конца недели    https://gazeta.a42.ru/lenta/news/io-glavy-beryozovskogo-naznachat-do-konca-nedeli?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 09:47:20№%:№%:2786108
Чубайс назвал Россию бедной и энергорасточительной     https://gazeta.a42.ru/lenta/news/chubais-nazval-rossiyu-bednoi-i-energorastochitelnoi?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 09:30:18№%:№%:2786108
В Кузбассе птицефабрика превратила плодородную землю в помётохранилище    https://gazeta.a42.ru/lenta/news/v-kuzbasse-pticefabrika-prevratila-plodorodnuyu-zemlyu-v-pom?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 09:16:42№%:№%:2786108
Стало известно, как Агафья Лыкова назвала щенка, подаренного Сергеем Цивилёвым    https://gazeta.a42.ru/lenta/news/altaiskii-fotograf-rasskazala-kak-agafya-lykova-nazvala-poda?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 09:00:27№%:№%:2786108
Россияне жалуются на Burger King из-за уловок с котлетами   https://gazeta.a42.ru/lenta/news/rossiyane-zhaluyutsya-na-burger-king-iz-za-ulovok-s-kotletam?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 08:45:14№%:№%:2786108
Путь к сердцу  #статьи@a42_ru  Должна ли женщина уметь готовить? Об этом рассуждают пять собеседников журнала [club62246199|«Птица»]. А что на этот счёт думаете вы?   http://bird.a42.ru/lenta/show/32230_put-k-serdtsu.html?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 08:33:21№%:№%:2786108
Найдена пропавшая в Кузбассе 13-летняя девочка    https://gazeta.a42.ru/lenta/news/naidena-propavshaya-v-kuzbasse-13-letnyaya-devochka?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 08:18:12№%:№%:2786108
В Кемерове портрет Амана Тулеева сняли с доски почёта. В мэрии объяснили, почему    https://gazeta.a42.ru/lenta/news/portret-amana-tuleeva-snyali-s-doski-pochyota-v-kemerove?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 08:05:53№%:№%:2786108
Модный приговор: в Киргизии чиновника выгнали с заседания парламента из-за свитера    https://gazeta.a42.ru/lenta/news/modnyi-prigovor-v-kirgizii-chinovnika-vygnali-s-zasedaniya-p?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 07:53:31№%:№%:2786108
Россию не включили: названы страны с самыми красивыми женщинами    https://gazeta.a42.ru/lenta/news/rossiyu-ne-vklyuchili-nazvany-strany-s-samymi-krasivymi-zhen?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 07:30:14№%:№%:2786108
Станислав Черданцев возглавил Гурьевский район    https://gazeta.a42.ru/lenta/news/stanislav-cherdancev-vozglavil-gurevskii-raion?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 07:16:45№%:№%:2786108
Отшельница Агафья Лыкова просит найти ей «подружку»    https://gazeta.a42.ru/lenta/news/otshelnica-agafya-lykova-prostil-naiti-ei-podruzhku?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 06:45:10№%:№%:2786108
СМИ: отец изнасилованной дознавательницы из Уфы отрёкся от дочери    https://gazeta.a42.ru/lenta/news/smi-otec-iznasilovannoi-doznavatelnicy-iz-ufy-otryoksya-ot-d?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 06:32:04№%:№%:2786108
Чиновники забрали у 96-летней бабушки-ветерана «ошибочно подаренные» конфеты    https://gazeta.a42.ru/lenta/news/chinovniki-zabrali-u-96-letnei-babushki-veterana-oshibochno?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 06:01:38№%:№%:2786108
Свердловский губернатор пообещал увеличение упаковки яиц до 12 штук    https://gazeta.a42.ru/lenta/news/sverdlovskii-gubernator-poobeshal-uvelichenie-upakovki-yaic?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 05:50:10№%:№%:2786108
Стали известны подробности жёсткого ДТП на ФПК в Кемерове    https://gazeta.a42.ru/lenta/news/stali-izvestny-podrobnosti-zhyostkogo-dtp-na-fpk-v-kemerove?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 05:34:23№%:№%:2786108
Сошла с ума: видео конфликта между завучем и пятиклассницей в Тольятти попало в Сеть   https://gazeta.a42.ru/lenta/news/soshla-s-uma-video-konflikta-mezhdu-zavuchem-i-pyatiklassnic?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 05:15:12№%:№%:2786108
№%:№%:2019-01-17 05:05:00№%:№%:2786108
Шерегеш вошёл в тройку главных курортов в новогодние праздники    https://gazeta.a42.ru/lenta/news/sheregesh-voshyol-v-troiku-glavnyh-kurortov-v-novogodnie-pra?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 05:00:27№%:№%:2786108
В результате взрыва газа в Тбилиси пострадали четыре ребёнка    https://gazeta.a42.ru/lenta/news/v-rezultate-vzryva-gaza-v-tbilisi-postradali-chetyre-rebyonk?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 04:40:07№%:№%:2786108
В Кузбассе пропала 13-летняя девушка    https://gazeta.a42.ru/lenta/news/v-kuzbasse-propala-13-letnyaya-devushka?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 04:20:07№%:№%:2786108
Юный новокузнечанин открыл казино на свои сбережения, но прогорел    https://gazeta.a42.ru/lenta/news/yunyi-novokuznechanin-otkryl-kazino-na-svoi-sberezheniya-no?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 04:00:29№%:№%:2786108
Российские учёные создали программу, способную охарактеризовать человека по переписке    https://gazeta.a42.ru/lenta/news/rossiiskie-uchyonye-sozdali-programmu-sposobnuyu-oharakteriz?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 03:40:11№%:№%:2786108
Путин поздравил Василия Ланового с 85-летием    https://gazeta.a42.ru/lenta/news/putin-pozdravil-vasiliya-lanovogo-s-85-letiem?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 03:20:10№%:№%:2786108
McDonald’s лишили прав на Big Mac    https://gazeta.a42.ru/lenta/news/mcdonalds-lishili-prav-na-big-mac?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 02:40:10№%:№%:2786108
Учёные: гаджеты для психики подростка не опаснее молока и картошки    https://gazeta.a42.ru/lenta/news/uchyonye-gadzhety-dlya-psihiki-podrostka-ne-opasnee-moloka-i?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 02:20:06№%:№%:2786108
В России в первом чтении принят законопроект о паллиативной помощи    https://gazeta.a42.ru/lenta/news/v-rossii-v-pervom-chtenii-prinyat-zakonoproekt-o-palliativno?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-17 02:00:12№%:№%:2786108
Сергей Цивилёв проинспектировал объекты к Дню шахтёра в Гурьевске    https://gazeta.a42.ru/lenta/news/sergei-civilyov-proinspektiroval-obekty-k-dnyu-shahtyora-v-g?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 22:00:19№%:№%:2786108
Толчок закончился гибелью мужчины    https://gazeta.a42.ru/lenta/news/kuzbassovec-hotel-uspokoit-revnivca-i-sluchaino-ubil-ego?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 21:50:07№%:№%:2786108
Около 1 000 полицейских будут охранять порядок в Кузбассе на Крещение    https://gazeta.a42.ru/lenta/news/okolo-1-000-policeiskih-budut-ohranyat-poryadok-v-kuzbasse-n?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 21:20:10№%:№%:2786108
Сергей Цивилёв попросил помощи у космонавта Бориса Волынова    https://gazeta.a42.ru/lenta/news/sergei-civilyov-poprosil-pomoshi-u-kosmonavta-borisa-volynov?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 21:00:16№%:№%:2786108
Google объяснила «переименование» детских садов Москвы в крематории    https://gazeta.a42.ru/lenta/news/google-obyasnila-pereimenovanie-detskih-sadov-moskvy-v-krema?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 20:40:17№%:№%:2786108
На расселение взорвавшегося в Магнитогорске дома потребуется не менее 1,3 миллиарда рублей    https://gazeta.a42.ru/lenta/news/na-rasselenie-vzorvavshegosya-v-magnitogorske-doma-potrebuet?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 20:20:12№%:№%:2786108
Кемеровчанин расплатился биткоинами за наркотики    https://gazeta.a42.ru/lenta/news/kemerovchanin-rasplatilsya-bitkoinami-za-narkotiki?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 20:00:23№%:№%:2786108
В отношении главы Берёзовского возбуждено уголовное дело    https://gazeta.a42.ru/lenta/news/v-otnoshenii-glavy-beryozovskogo-vozbuzhdeno-ugolovnoe-delo?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 19:39:53№%:№%:2786108
Жительница Нижегородской области получит 5000 рублей за унижения и переломы в отделе полиции    https://gazeta.a42.ru/lenta/news/zhitelnica-nizhegorodskoi-oblasti-poluchit-5000-rublei-za-un?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 19:20:12№%:№%:2786108
Майданов, Охлобыстин и ДДТ в Кемерове: концерты звёзд в феврале    https://afisha.a42.ru/kem/blog/maidanov-ohlobystin-i-ddt-v-kemerove-koncerty-zvyozd-v-fevra?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 19:00:26№%:№%:2786108
Путин призвал глав Минфина и ЦБ РФ контролировать инфляцию    https://gazeta.a42.ru/lenta/news/putin-prizval-glav-minfina-i-cb-rf-kontrolirovat-inflyaciyu?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 18:42:04№%:№%:2786108
Учёным удалось вырастить первое растение на Луне            https://gazeta.a42.ru/lenta/news/uchyonym-udalos-vyrastit-pervoe-rastenie-na-lune?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 18:20:25№%:№%:2786108
В Новгородской области в мужской колонии на свет появилась девочка    http://bird.a42.ru/lenta/show/32231_v-novgorodskoy-oblasti-v-muzhskoy-kolonii-na-svet-poyavilas-devochka.html?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 18:00:35№%:№%:2786108
«Не с говядиной, а с грибами»: кемеровчанка обнаружила плесень вместо начинки в пироге      https://gazeta.a42.ru/lenta/news/ne-s-govyadinoi-s-gribami-kemerovchanka-obnaruzhila-plesen-v?utm_source=vk.com&utm_medium=a42_ru&utm_campaign=lenta№%:№%:2019-01-16 17:40:11№%:№%:2786108
